@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'1448,Why should they go home ?? We liberal elite city educated liberals will offer our own homes to illegal immigrants and set an example to the right wing bigot trollz. L6djPes60P\r\n',NonHS
'1450,\"Yea Ji Sea, an Army specialist from South Korea, was discharged Friday at Joint Base San Antonio-Fort Sam Houston after 4.5 years of service, abruptly ending her military career before she could achieve a goal of becoming an Army doctor. AFjcQYjVsD via @HoustonChron\"\r\n',NonHS
'1451,#NorthKorea is going to \'denuclearize\' just like #Mexico is going to pay for the #Wall. Both pronouncements are examples of @realDonaldTrump hot air. #ImmigrationReform @StateDept @PressSec ScdosyBnx0\r\n',NonHS
'1453,What is important to you now?  I\'m sad for those unfortunate immigrant children who have yet to be reunited with their families.  Mental health ought to be as important as physical health.   #SaveSCOTUS #BlueWave2018 #mentalhealth #health #FamiliesBelongTogether #VoteBlue #Vote\r\n',NonHS
'1454,I like watching horror movies.   I don\'t want to live in one.  #StopTheInvasion ATLRiUmoR7\r\n',NonHS
'1457,\"@AndrewScheer @richardmartelpc Toronto Has Exceeded Capacity To House Illegal Immigrantsuw0O0MzCpORemigration 2018:  Easy come, easy GO!!   sn5ZuuU6nvSome basic truths:  Access to White people is not a human rightc0g\"\r\n',NonHS
'1458,\"New post (Facebook\'s new political advertising policy denounced by immigrant, civil rights groups) has been published on Top 10 Tech News - r25kk57SOV Cwrl1Ba1Dd\"\r\n',NonHS
'1459,Thank you so much to @WValderrama &amp; @BoomEventsLA for hosting such an amazing event this past weekend! No child should face immigration court w/o an attorney by their side &amp; this event helped raise critical awareness for these immigrant &amp; refugee children #KINDLA #GivingKINDness v3bxbNMsYx\r\n',NonHS
'1460,If Germans want rapefugees they can keep them. Poland will not accept a single rapefugee. Not even one!!! Poland remains proud and firm! 🇵🇱�? VHoFrxFjB1\r\n',NonHS
'1462,\"Migrant Workers Centre is sponsoring a special category of the Overland Literary Journal\'s Fair Australia prize. The best essay, poem, short story, graphic or cartoon submitted by a migrant worker will receive a cash prize. Head to ioaNzQZ32H 4iolqFuMi9\"\r\n',NonHS
'1467,\"Immigrant detainees contribute to ‘chaos’ at overcrowded, understaffed Victorville prison, union says.  Part one of a two-part series by me and @TheChalkOutline: 8WFTkFUcEu 3nvq8GWJoa\"\r\n',NonHS
'1468,It is hard to fathom the counterproductive stupidity of Immigration &amp; Customs Enforcement. #PoliceState #ICE @ICEgov Xfetpj9sFH\r\n',NonHS
'1470,\"Teens are using Instagram \"\"flop\"\" accounts to share their opinions on big issues like gun control, abortion, immigration, Trump, LGBTQ laws, YouTubers, and more, reports @taylorlorenz   E1Try51Exq\"\r\n',NonHS
'1472,I actually had a respectful argument with an anti-immigrant sorta-conservative (not a Trump supporter.) I managed to change their mind about immigration and they managed to change my mind on  the subject of military and veterans\r\n',NonHS
'1475,The Indian immigrant community would be *hilarious* c3FU8Akakr\r\n',NonHS
'1476,\'I\'m Confused\': ICE Official Corrects Hawaii Dem Who Thought Trump Created Immigration Law wmu8dD0CxD\r\n',NonHS
'1477,\"I posted 106 photos on Facebook in the album \"\"Mayor Bonnie Crombie announce refugee support by local\"\" IYcLz8EOjg\"\r\n',NonHS
'1479,Unaccompanied migrant minors are facing growing risks in Sweden TeHeaJMTqW\r\n',NonHS
'1480,International campaign calls for saving Palestinian refugees a8Hot8Q2Fy idSIocmGCb\r\n',NonHS
'1482,Where are those #ypfdj ?  #refugees #Eritrea  #Ethiopia ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ ifp4tEhdTF\r\n',NonHS
'1485,\"The likelihood of that genuine threat, of course, is very much open to debate. Statistically speaking, an immigrant who has lived in the United States for decades, has an immaculate criminal record, and comes from Central America (like many ice targets)\"\r\n',NonHS
'1487,Hungary to quit U.N. migration pact: minister StHOYqHThC N1RbPDPXzK\r\n',NonHS
'1489,\"So in other words, despite claiming their lives would be at risk if they were forced to return home, the government is paying them for a vacation to the very place they claim to be fleeing... x8LP4fTxQx... l50h2UqSn8\"\r\n',NonHS
'1490,@jk_rowling 1000/1 she apologises for her #FakeNews post.1000/1 she houses any refugees in any of her multiple mansions.\r\n',NonHS
'1492,\"There are all these illegal immigrant aliens trying to get to Earth, but our \'Space Force\' is protecting us, oh yeah it\'s up there already! #Deranged fzdg8YS73j\"\r\n',NonHS
'1494,@BluehandArea @coull26 He’s at least 12+ lol ffs this is a joke if anyone thinks this guys is a child refugee\r\n',NonHS
'1495,What’s #Bibi afraid of?Like a delinquent child he starts his political shenanigans then hides to avoid assuming responsibility in public. gtxU4RHmmz\r\n',NonHS
'1496,\"This year, we launched a new blog series called Frontline Reports to provide updates on the countries in which we work as they continue to evolve. Recently we outlined the family strengthening programs serving Syrian refugees in Jordan. Read more âž_x009d_ 4CVC2L1hVH 4jyNleYHpC\"\r\n',NonHS
'1497,\"This MEME just goes to show how much hypocrisy that the liberal political party in this country can demonstrate, by the fact that they did not complain at all about the separation of immigrant children when Obama was POTUS, but they now demonize, because a Conservative is POTUS. BYbbdi5V3Q\"\r\n',NonHS
'1498,\"Great video on refugee crisis \"\"These are people, not numbers\"\" RT @Refugees: 2/3 of all refugees come from just 5 countries.ðŸ‡¸ðŸ‡¾ SyriaðŸ‡¦ðŸ‡« AfghanistanðŸ‡¸ðŸ‡¸ South SudanðŸ‡²ðŸ‡² MyanmarðŸ‡¸ðŸ‡´ SomaliaImagine what peace in just one of those countries could mean. Ux168tj1ki\"\r\n',NonHS
'1499,\"#Israel continues to refuse to allow Syrian #refugees across the border, including those who face persecution from the regime if they return home. 9QqClwmEdq\"\r\n',NonHS
'1500,@TheEconomist Sweden will get soon a country of third world. To much refugees and a wrong socialfaresystem will bring the economy to ground.\r\n',NonHS
'1501,The parents accuse the priest of harassing their daughter and for attempting to convert her to Christianity Jyww9LcbTk #ucanews #voiceforthevoiceless #religion #India @ucanindia @marielco @CCP_Rome\r\n',NonHS
'1503,I Can\'t Stand #Hypocrites The #LooneyLeft #Liberals and #Demoncrats Are Miserable Ppl lsqFxdSp19\r\n',NonHS
'1505,#WomenDisobey  1995 Barbara Jordan Press Conference on Legal Immigration SVP3dlCP0K via @YouTube\r\n',NonHS
'1506,Trixie is so peng �?🙈👅 — YEAH SHES PENGGGG for an immigrant tho �?�?💗💗 OqKuayaaGB\r\n',NonHS
'1507,\"To be clear: the people on the left are the future of the Democratic Party, the people on the right are the future of the Republican Party. As an immigrant i walked away from the people on the left and I joined with honor the people on the right #walkaway 95qCwZq6a0\"\r\n',NonHS
'1508,Serbian government committed to resolving refugee issue DlsRa2XcWV\r\n',NonHS
'1509,Italy to help check Tunisia migrant flows - Defence Minister glHWEdSTaN y5ffhs5KRI\r\n',NonHS
'1510,Dehumanising language to describe migrants. Anyone NOT doing this nowadays? It’s all a load of bollocks btw. NR9SJ8rpI9\r\n',NonHS
'1511,\"WAIT, ARE YOU EVEN ALLOWED TO SAY THIS NOW? Anti-ILLEGAL immigration, like pro-ILLEGAL immigration, is a legitimate political position. ytCXABR6Sd\"\r\n',NonHS
'1512,Iris scans + food = #foodsecurity for #refugees in Uganda. Read our new blog: FDqmyY3I9k qte95yDe0x\r\n',NonHS
'1514,The #commonweath of VA welcomes all immigrants to its benefit and theirs @GerryConnolly Zdtv3pk4N3\r\n',NonHS
'1516,Have you seen this yet @Bitscreed?\r\n',NonHS
'1519,@jordanbpeterson Immigration in a picture      bNRq7N7Oj3\r\n',NonHS
'1520,\"Wannabe rocker @JoeNBC Scarborough credits Obama for strong economy: \"\"This is not an economy Donald Trump gave us.�?  This joker is so jealous of the President😂😂😂😂President Trump drives Joe and Mika crazy because he has done more in less than 2 years than Obama did in 8 years eZMk2NVQnR\"\r\n',NonHS
'1521,\"Even CNN says Trudeau is in trouble over illegal immigration. It says his focus should be on what he can control, starting with curbing the flow of migrants crossing into Canada. He is under growing pressure from provincial premiers and big city mayors RkP0LZNnvt\"\r\n',NonHS
'1522,38l0ebz63W\r\n',NonHS
'1523,\"‘˜My clothes, my choice’: Denmark’s ban on Muslim face veils is met with protest | National PostBet you didn\'t say that to the immigration officer during your interview... 01W4WdYjQK\"\r\n',NonHS
'1526,\"First one officer was in Calais injured. Police open fire to 9 refugees, which want to go to Greatbritan by car. UsZLmcPVyd\"\r\n',NonHS
'1527,@Mikel_Jollett @blackrepublican Thats a lie you can not merge Legal Immigrants with Illegal Aliens Stats to come out with a #FakeState hu0pk06P0j\r\n',NonHS
'1528,Why on earth would Syrian refugees have any trust in Russia?VDn66UkoJe\r\n',NonHS
'1529,#WorldRefugeeDay is tomorrow! You can help refugee rebuild their lives in the U.S. by joining our World Refugee Day campaign. Get started âž_x009d_ QzFjSqWwJ8\r\n',NonHS
'1530,Laura Lunn has always been passionate about working with asylee &amp; refugee populations. Learn how she is leading the charge for immigrant rights in her role as Managing Attorney for the Detention Program at @RMIAN_org #keepfamiliestogether 👉 Ooas1gksyy\r\n',NonHS
'1531,\"I am not surprised she agrees with Brandon Lewis, she probably told him what to say !Would this lightweight chairperson really start an internecine battle in the Tory Party without prior agreement from the PM ?Do me a favour ! FyuG3dRBPq\"\r\n',NonHS
'1532,Merkel calls for \'more control on migration\' tXqtNideDk\r\n',NonHS
'1533,Protesters in DC Rally For Immigration Rights k2nEV1GPw5\r\n',NonHS
'1534,The German Government Pays for 3 Week Vacation for Refugees to Go Home (?) nogl0JBten  German citizens have turned into brainless sheep to tolerate this.\r\n',NonHS
'1536,\"Russia, Turkey, Jordan are in talks on return of Syrian refugees ‘“ Lavrov wc5e5nMkGH Y5wpGcz9uz\"\r\n',NonHS
'1541,\"Fists fly, and so does a megaphone, as rapefugee crisis inflames local politics in Dhimmi Toronto area qKf0q7UoAj\"\r\n',NonHS
'1542,\"1,500 migrants have died in Mediterranean in 2018, Italy deadliest route: U.N. jfBxqKkkzi\"\r\n',NonHS
'1544,What does #peace mean for #Eritrea ’s #Refugees ? #AfricanArguments #Africa #GlobalNews #geopolitics @hrw @humanrights1st @UNHumanRights @demorgen @TV5MONDE dVdertOyn4 dVdertOyn4\r\n',NonHS
'1545,[Feature] Congolese refugees ask Korean firm not to supply voting machines to their country VRAxenBrcR\r\n',NonHS
'1546,\"CNN 8:55am DEPORTED PARENTS WAIT MONTHS TO REUNITE WITH CHILDREN. . Mario Russell Immigrant &amp; Refugee Services, Catholic Charities...\"\r\n',NonHS
'1548,2015! OLD BUT GOOD ENOUGH! 62\% of Illegal Immigrant Households on Welfare | Steven Camarota and Ste... CRgvCEVPeS via @YouTube\r\n',NonHS
'1549,Very good news! These people are not refugees! PYgZp30yBP\r\n',NonHS
'1550,Identity cards \'would curb illegal immigration and prevent another Windrush\' EjJx5EIco8\r\n',NonHS
'1554,This Open Letter From Detained Immigrant Parents To The American People Is Soul-Crushing LcKPxH8y76\r\n',NonHS
'1555,\"Meet Karamba, a gregarious East High School Senior in #Memphis, soccer and football student athlete, and aspiring doctor with a heart to serve others. A former refugee from D. R. Congo,  he eagerly met with Tennessee... epfcxpot1D\"\r\n',NonHS
'1556,O’ the Highest Authority of all the authorities! Help to end #Rohingya Genocide and facilitate safe repatriation of refugees in #Bangladesh. O’ the Most Liberal Who is besought! Liberate all persecuted people including Rohingya on Earth.#Muslim #Islam #Ramadan #LailatulQadr fxrw9M4WY7\r\n',NonHS
'1557,\"Yep, around 80\% of Syrian refugees in Jordan live in urban settings. That\'s why it\'s important to target the urban refugee population. At CRP, we serve refugees living in Amman, many of whom are Syrian. Pgd3uoQobI\"\r\n',NonHS
'1558,Private prison operators are cashing in on “zero tolerance�?. 70\% of immigrant detainees are being held in facilities owned by private companies. Stocks in private prisons have risen over 100\% since Trump’s election.\r\n',NonHS
'1560,New U.S. Policy Raises Risk of Deportation for Immigrant Victims of Trafficking hdQQYj1ub5\r\n',NonHS
'1561,want Canada to prioritize and welcome the most vulnerable #refugees in greatest need of our sanctuary – not just the relatively resourced asylum seekers who can reach our physical borders. DjzzxFlzM1\r\n',NonHS
'1564,\"Cry baby Hollywood Dems Anti-Trump celebs too poor to run as a Mayor to show everyone they can be better politicians than him. Comments? @30SECONDSTOMARS no no no no new war under Trump, Europe is still handling the refugees from Obama\'s wars. Hi Ohio! @JohnKasich weekend feels\"\r\n',NonHS
'1565,A question: should Tom Watson or any other labour MP be taking funding from a reported racist/facist?  CWLhPE33ZY  CwpH4I4qB7  ZU4TATJZHK QEi65O1EgD\r\n',NonHS
'1566,@qldhealthnews Its ok to be white\r\n',NonHS
'1567,Nigerian ‘˜Immigrant’ Doctor Sexually Assaulted Several Patients In Texas NdgWXlwfpp      Scum update...\r\n',NonHS
'1570,\"Liberals on odd days: Modi\'s India is saffron terror, Hindu Taliban, minority lyncher, intolerant, fascist regime.  Liberals on even days: Illegal Muslim Bangladeshi migrants feel home in India. Why should they go?\"\r\n',NonHS
'1571,Populists are not anti immigrant or anti immigration or emigration they are PRO rational fair laws of… — Allan bUPl8MzBU6\r\n',NonHS
'1573,The three mothers of the 11 malnourished children found living in a filthy New Mexico compound were arrested and charged Sunday along with two men described as armed Muslim “extremists�? after authorities raided the property in search of a 4-year-old boy. ZZmmG3L5wE\r\n',NonHS
'1575,European Commission presents plan on creating #EU migration centers G5YnqSF2fL\r\n',NonHS
'1577,From janitor to nurse. How an Ethiopian immigrant seized his American dream in Minnesota: OvKdncWMiR\r\n',NonHS
