@relation 'C__Users_jeimy_OneDrive_School_Classes_CAP4770 Data Mining_DM Project_Project Data'

@attribute text string
@attribute @@class@@ {HS,NonHS}

@data
'386,\"@TelegraphNews We stand with the woman of Cologne ,Add France it seems young Arab Immigrants want to do a ISIS and abuse deport them or jail\"\r\n',NonHS
'388,\"Problem with the books being referred to is that they were written 30 years ago. Massive changes in China, definitely no mass emigration to US, perhaps just the opposite. LBveD83yHG\"\r\n',NonHS
'393,#EU offers states funding to take in migrants GktDSlESju\r\n',NonHS
'394,Zuckerberg: Facebook won’t delete Holocaust denial posts vN2VLJBdUh\r\n',NonHS
'397,Italy tests EU’s hailed migrant agreement as Conte refuses to accept 450 rescued migrants 8pJoEQxSfo\r\n',NonHS
'400,\"The result of industrial scale #immigration has been quite unprecedented.Inflows of people into lower-paid work, has had a negative impact on the wages of the lowest paid, as the Bank of England confirmed in 2015.#brexit #Brexiteers #BrexitBetrayal #brexitshambles #bitcoin\"\r\n',NonHS
'405,Media silence on this too. mSMg4nF57O\r\n',NonHS
'407,\"L7Zmdmin9BGermanyðŸ•³life at EU CoreðŸ‘‰54,000 “relatives�? of migrants came to ðŸ‡©ðŸ‡ª last year for “reunification�?. Little Sisters @CSU wanted new limits at 1,000/month bt embassies already report 34,000 new requests. No end to delusions of Merkel, CSU.#Visegrad #V4 36UakphNT8\"\r\n',NonHS
'408,\"Report: Immigrant Deportation, Separation Can Have ‘Lifelong Impacts’ KJY1vdTM3y #ChicagoTonight jIdhpFdCCp\"\r\n',NonHS
'409,\"Refugees, spying, attacking media, putting immigrant kids in cages, War, nice w/ murderous dictators, neglecting the black community &amp; mass deportations. All things Trump is accused of, but what Obama actually did. Guess which 1 has a holiday &amp; a Nobel Peace Prize #StopTheBias g0kRxmppPY\"\r\n',NonHS
'410,\"#EU migration policy has killed over 1,500 refugees at sea so far this year LFr3XUbzwJ\"\r\n',NonHS
'416,Hoping they will reconsider many things - esp. re. #Immigration 2cGWzEELGT\r\n',NonHS
'417,Anyone in Michigan able to drive an immigrant family from Detroit to Chicago on Wednesday? This group has driven moms across the country to be reunited w/ their kids. Now they have a family who needs help picking up documents in Chicago. DM me for details. AqchpSUihj\r\n',NonHS
'418,Two things to learn from this article.  1) the people pushing wheelchairs in airports basically work for tips. Don’t neglect to show your appreciation.  2) the Huntleigh USA corporation sucks. NhrUIVRe8E IQ04MGxmu0\r\n',NonHS
'419,\"As we continue to serve immigrants and refugees in Memphis, the Mid-South, and across the country, it’s more... 27qv4HnrT5\"\r\n',NonHS
'420,\"By pursuing such a reckless and irresponsible course of action, the US is not just creating a situation of hardship and cruelty for the Palestinian refugees,—\"\r\n',NonHS
'421,\"‘žMoscow is pressuring West into fixing the country (Syria) broken by Russia, Iran,and their client Assad regime.It is a form of blackmail: either lavish reconstruction funding on the regime or refugees won’t go home &amp; there may be more of them arriving�? l6WSTTepxT\"\r\n',NonHS
'422,#EU migration policy in focus q5ZIeCFOvo\r\n',NonHS
'423,\"Missed this from @ProPublica and @KCStar last week, but it will probably stay relevant for quite a while: @KrisKobach1787 has made a killing convincing towns to pass anti-immigrant ordinances and then (mostly unsuccessfully) defending them 4TOsr0EnqR\"\r\n',NonHS
'424,\"#RT #AutumnLady by @AnneMarieDapp Mara McClain is a young Irish immigrant looking to begin anew in Victorian-era San Francisco, after the California Gold Rush #Amazon 8kU8HeRvND @TorridBooks #romance #gr8books4u #mustread #histfic #BookBoost #BookWorm #goodreads h8plzn5LsQ\"\r\n',NonHS
'426,There is change in the air. Mainstrem media is even calling violent Iraqi by his immigration status ... REFUGEE! G1u1GDXHsM\r\n',NonHS
'428,Damning UN report reveals state of global refugee crisis in 2017 6TT4n9Arhk\r\n',NonHS
'429,\"Anyone who has spent any time at all in Europe, Canada or the USA in the last two descades know Australia\'s problem isn\'t migrant numbers. It\'s inaction on infrastructure development. Our roads and public transport are closer to India\'s.\"\r\n',NonHS
'431,\"Raheem Kasam, “Incredible reports out of Germany about “commandos�? foiling a terror plot by a Muslim migrant who had been stockpiling ricin for a shrapnel-packed... odSK6RMZ6A\"\r\n',NonHS
'434,Here Are The Photos Of Obama’s Illegal Immigrant Detention Facilities The Media Won’t Show You CLq9h7tskK via @dailycaller\r\n',NonHS
'437,Trump pick to lead UN migrant group has ‘˜pushed fear of Sharia law\' keZHGxpTlt\r\n',NonHS
'439,Because it\'s against the law and undermines the honest efforts of LEGAL immigrants seeking the American dream. #SendThemBack H1GQGFnRjx\r\n',NonHS
'441,Congress must not aid and abet the administration\'s shameful treatment of immigrants. It\'s time to demand a moral and compassionate system. mFGdI0F2Fe\r\n',NonHS
'442,Italian Priest Says Anti-Immigration Matteo Salvini Is ‘˜the Antichrist’ 8TrttECZin via @BreitbartNews\r\n',NonHS
'443,\"The Philippine Catholic bishops\' work for migrant workers should focus on families who are \"\"paying the great... WlTN22vxDE\"\r\n',NonHS
'445,The DC: 🖨�? Should 3D-printed guns be subject to background checks? and... 🛂 Is the gover… via @Countable 4QzTsDGZAs\r\n',NonHS
'446,âš¡ï¸_x008f_ 2.9 million more refugees fled their home countries between 2016 and 2017.That\'s the biggest increase we have seen in a single year. Ever.JuUlS4r1DQ\r\n',NonHS
'447,Watch: refugee says Sweden will be the first country to convert to Islam in Europe - Free Speech Time - YKPPIfdPJI @ISupport_Israel\r\n',NonHS
'449,Great article in @latimes about Mexican Born wild land firefighters saving property in Trump country. Shasta Co. Too bad this will fall upon deaf trumpers ears. @LATvives  AhGmhj13Og\r\n',NonHS
'451,Crazy warminister von der Leyen thinks that weapons will bring peace in Mali or Niger and less refugees. Never weapons will bring peace. hhVXbPLOTQ\r\n',NonHS
'452,\"Subterranean money-making, the real globalism: use domestic politics to keep the world safe for oligarch-style deal-making. Distract the people with religious, anti-immigrant nationalism, but protect the oligarch network. Mueller has to have details.    RFO2VC5Aiy\"\r\n',NonHS
'453,A look at refugee and migrant camp ahead of EU meeting oGkhGqw20l\r\n',NonHS
'454,Republican Anti-Union Bill Goes Down in Flames in Missouri oeUG2HCzsP\r\n',NonHS
'456,Sometimes living in this country right now feels like some kind of a fever dream. Even with background context (and without doom-y music) this story is still harrowing beyond belief. OUBm4jPBh3 nUWPRvBeSY\r\n',NonHS
'458,\"Maybe diversity.Or results of western globalization,war propaganda of Pentagon n Hollywood,arming terrorists/Anti-Govt groups,refugees can be good for economy for labors/trafficking.Eiffel Tower in glass is many things.But it\'s not peace. @BarackObama @realDonaldTrump 7xQ4DKXmje\"\r\n',NonHS
'460,\"[NEW POST] In Switzerland, people have managed to get a referendum changing the financial system with the same promises of Karl Marx that will end all financial crisis to come forever. It is scheduled for June 10th, 2018 after they got 100,000 signatures Gt4QtwEp1o\"\r\n',NonHS
'462,Who\'s gonna fight in our next war? AP Report: U.S. Army is quietly discharging immigrant recruits WzgzK7PI5c\r\n',NonHS
'463,AG Sessions Defends Enforcing Immigration Laws pb685QN4yp\r\n',NonHS
'464,\"Read the article, look @MigrationPolicy brief on proposed changes to public charge rule. And join us in KC on Aug. 24 for a discussion w/National Immigration Law Center. jddVieoSqb 4mIUp8Jes3\"\r\n',NonHS
'466,Trump Admin. Considering Immigration Plan to Make Best use of Taxpayer Funds - Er0vgZtEmG WUUidEOFTG\r\n',NonHS
'469,#Veterans first #RefugeesNotWelcome . #VeteransBeforeIllegals sDLZClq2j2\r\n',NonHS
'473,\"Kurdish refugees who were staying in Stage 2, in Skala Sykamia refused to enter the transportation buses provided by Greek authorities - Upon rumors that they were going to be taken back to #Moria. Apparently they have decided to walk to Mytilene, more than 55Km away.\"\r\n',NonHS
'475,\"\"\"His Eminence the Imam Sheikh Dr. Farrokh Sekaleshfar\"\" - Australian Immigration has sent Hate Preacher. \"\"We won\'t... PhDtJIEDOD\"\r\n',NonHS
'476,The Latest: #UK jury convicts jet ski migrant smugglers foAUUKNXXi c5MoHvFUsJ\r\n',NonHS
'478,This could completely change the face of refugee aid 0igflXVE7O\r\n',NonHS
'479,Let\'s keep America welcoming! #wewelcomerefugees RCUSA Heartened by 4th U.S. Circuit Court of Appeals Ruling 8jg4pLNXz3\r\n',NonHS
'480,The Latest: Macedonian police find 44 migrants inside truck UUaY6M6Mvu\r\n',NonHS
'481,This was an act of war-not a homicide. vpD8dPSJE6\r\n',NonHS
'483,California changedWhen I first moved here California was attracting all kind of Iraqi refugees and migrants.... 4RvwJfifzE\r\n',NonHS
'486,This is a wonderful article by @globeandmail that present some often misrepresented facts about #refugees and #asylumseekers coming to #Canada NwV9vMzbAY\r\n',NonHS
'487,\"#Burundi—In Kigoma, Tanzanian authorities become hostile to Burundian refugees. Refugees’ small businesses were closed last Friday. With “a threatening tone�?, the Kigoma governor told them they must return to Burundi. Many of the refugees are fearful of returning. XEEFzjn82h\"\r\n',NonHS
'488,\"I\'m genuinely surprised to see that Wings Over Scotland supports mass uncontrolled immigration into Scotland (He lives in England.) thinks failed Asylum seekers should stay on uncapped welfare and thinks Mundell is a bigot for wanting immigration law applied.Wings, what a cuck! Pwf3ptdBQC\"\r\n',NonHS
'489,\"...if we didn\'t cover the costs of this travel, then hundreds of people would not be able to open fresh claims or submit extra evidence, directly affecting their chances of receiving refugee status in the UK. Donate today: ae2uJAClBk\"\r\n',NonHS
'490,ICRC: A lot of work to do before Rohingya refugees can return to Myanmar lmlmb2i6I1\r\n',NonHS
'491,The last 2 lines are so true! And WE should decide who gets to come here and who doesn’t.  r5jm09HWGa\r\n',NonHS
'494,A Trumpish view of refugee resettlement from the obsessively anti-refugee (and misleadingly named) Center for Immigration Studies.7H3Pp86GSf\r\n',NonHS
'496,@LABCollaborate @IMC_UK @eu_echo Loved your article. Thanks for amplifying the voices of some of the many refugees in Jordan!\r\n',NonHS
'497,\"#Makassar refugees, \'locked down\' for 2 days from today, want #Indonesia\'s President Joko Widodo @jokowi to know that they are not a threat &amp; welcome him. Please let the children out to play &amp; adults need to buy food for the duration of your visit. Please retweet &amp; email to help. N6VoZACT7A\"\r\n',NonHS
'500,\"...you can tune into the debate on homelessness amongst refugees here at 2:30: dD3S7bTqWb To find out more, read the @HouseofCommons briefing here: L49Iq4RO8H Thank you to @KateGreenSU for sponsoring the debate on this important issue.\"\r\n',NonHS
'501,No seriously. It has 😂🤣 4k4jlLTDUj\r\n',NonHS
'502,It\'s unfortunate that such racist tactics are used against migrant communities. Remember those who are spreading fear are those who cut the funding of vital services for migrants such as healthcare and education!  82hkXRW6L1 via @theage\r\n',NonHS
'503,\"All sports coverage, like all MSM, is for propaganda purposes ONLYWhat is been promoted right now on a live World Cup pre show?:  A story that Luka ModriÄ‡, the Croatian soccer star, is a refugee.What that really means: White Genocide DefinedkqEv7xdS26\"\r\n',NonHS
'504,Greece: Search and rescue operation for migrant boat iv3meIVRD5\r\n',NonHS
'506,#Immigrants from travel ban-affected countries are highly educated. 46\% of them age 25+ with BA or higher compared to 30\% of native-born U.S. citizens. Stay tuned for full report next week @IIRGMU @ilctr @paaia @MPaarlberg @AlexNowrasteh @anoorani @AmandaWorking @WESPicks G1AcW8Ptn7\r\n',NonHS
'508,Worker charged in 2017 with molesting children at immigrant shelter | The Texas Tribune ShUyJQlf7E\r\n',NonHS
'509,As an immigrant to this great Country I agree totally. It used to be 5 years and even that was not long enough. People need to really appreciate what they are been given. UXPAc7Vr57\r\n',NonHS
'510,\"If even a third of America\'s black citizens shared the views of Jason Hill, a 1985 Jamaican immigrant to this country, the Democrat Party as currently constituted would not exist. 2IFp29h1kI\"\r\n',NonHS
'511,Why we need to protect refugees from the ‘˜big ideas’ designed to save them nvvpIGyr2f @Refugees @RCKDirector @UNHCR_Kenya @NRC_HoA @drchorn_africaY @tyrusmaina @AmnestyKenya\r\n',NonHS
'514,Follow pioneers on Swedish Immigrant Trail 1usbIZjKQ7 #chisagocounty #exploreminn\r\n',NonHS
'518,Chi-town is a 💩⚫ X2QMidmAH9\r\n',NonHS
'520,\"Syrian regime set to dispossess massive numbers of refugees of their homes owcx2D5S6m which, according to UN @Refugees\' own criteria, means the agency can\'t facilitate their return to Syria InyOBNRNNn EkGxHUXFXy\"\r\n',NonHS
'523,Two faced Boris now hes on a power trip dosent care about Immigration may is a liar change l don\'t think so\r\n',NonHS
'524,12 Illegal Immigrants Found in Texas Border City Stash Houses in One Day wyo8PSkiDf via @BreitbartTexas\r\n',NonHS
'525,\"The Trump administration says it needs more time to meet a deadline set by a federal judge to reunite immigrant families.  Meanwhile, we learned new details about the smallest children who have been separated from their parents. #ReleaseTheHostages J5pchHVUnk\"\r\n',NonHS
'526,\"On the Burqa I think people in the West seem to get confused with how it’s worn in Western countries and in the ME.  I’m not a fan of it myself but know so many people that wear it to feel more religious, often surprising their 1st-gen immigrant parents that tried to fit in.\"\r\n',NonHS
'527,\"#BorderSecurity #BorderPatrol #Immigration #Undocumented #Aliens#PresidentTrump has signed an Executive Order ending #CatchAndRelease.  This is a huge, Catch and Release has been a... t5sgjrLuKe\"\r\n',NonHS
